text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched
"Sega na-ahọrọ tweet nke na-akwado Snooty ya Bigoted prig nke onye, na-ehota tweet na a Lopsided comment, tara ahụhụ na ajọ mbunobi - mgbe ahụ na-akpali ya enweghị nchebe ndị ọzọ!",Igbo,1,Neutral,2185,"Sega na-ahọrọ tweet nke na-akwado Snooty ya Bigoted prig nke onye, na-ehota tweet na a Lopsided comment, tara ahụhụ na ajọ mbunobi - mgbe ahụ na-akpali ya enweghị nchebe ndị ọzọ!",178,31,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"Ní báyìí mo ti mọ ibi tí ìfẹ́ ọkàn yín wà, láti ní orílẹ̀-èdè kan tí wọ́n ṣe ní irú àwọn ọmọ ẹ̀sìn Ìsálómù tí wọ́n ń ṣe ní ààlà.",Yoruba,2,Hate,329,"Ní báyìí mo ti mọ ibi tí ìfẹ́ ọkàn yín wà, láti ní orílẹ̀-èdè kan tí wọ́n ṣe ní irú àwọn ọmọ ẹ̀sìn Ìsálómù tí wọ́n ń ṣe ní ààlà.",128,30,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Haka ne saboda mutanenmu makafi ne kuma sun sayar da kansu a gare su....... Tambayar ita ce idan Sinawa ne ke tallafawa tashin hankali a Arewa a yanzu?????,Hausa,2,Hate,2648,Haka ne saboda mutanenmu makafi ne kuma sun sayar da kansu a gare su....... Tambayar ita ce idan Sinawa ne ke tallafawa tashin hankali a Arewa a yanzu?????,155,28,0.0,0.0,False,hau_Latn,1.0000088214874268,Hausa,False
Lazy Nigerian youth🙄,English,2,Hate,17,Lazy Nigerian youth🙄,20,3,0.0,0.0,False,eng_Latn,0.45095112919807434,English,False
"A nan ne Oyigbo a jihar Rivers, inda Fulani suka kashe mutane a daren jiya.",Hausa,0,Not Hate,2457,"A nan ne Oyigbo a jihar Rivers, inda Fulani suka kashe mutane a daren jiya.",75,15,0.0,0.0,False,hau_Latn,1.0000041723251343,Hausa,False
Sai dai idan ka tuba ka yi baftisma za ka ƙone a jahannama. abu daya kawai halal ba shine zama Kirista.,Hausa,0,Not Hate,4534,Sai dai idan ka tuba ka yi baftisma za ka ƙone a jahannama. abu daya kawai halal ba shine zama Kirista.,103,21,0.0,0.0,False,hau_Latn,0.9999582767486572,Hausa,False
Na wawa yarinya da ke son amfani da Nengi Trend .. ya kamata ka lashe HOH don mu ga yadda ka jagoranci duk ka yi shi ne ya jagoranci ta hanyar barci tare da yabo wawa,Hausa,1,Neutral,1736,Na wawa yarinya da ke son amfani da Nengi Trend .. ya kamata ka lashe HOH don mu ga yadda ka jagoranci duk ka yi shi ne ya jagoranci ta hanyar barci tare da yabo wawa,166,36,0.0,0.0,False,hau_Latn,1.0000015497207642,Hausa,False
Gbogbo eniyan ni lati wa ni Ashewo fun Ile-iṣẹ abeg... bitch shaming ko si ohun titun!,Yoruba,2,Hate,2869,Gbogbo eniyan ni lati wa ni Ashewo fun Ile-iṣẹ abeg... bitch shaming ko si ohun titun!,86,16,0.0,0.0,False,yor_Latn,0.9999731779098511,Yoruba,False
Forget the useless aboki..as if the North is a monolithic society..indigenous Christians and Muslims in the North are 50/50 .but they have used all sorts of religious banditry to silence those ones. Bigotry is there main weapon. Alamajiris are there foot soldiers. Bastard,English,2,Hate,18,Forget the useless aboki..as if the North is a monolithic society..indigenous Christians and Muslims in the North are 50/50 .but they have used all sorts of religious banditry to silence those ones. Bigotry is there main weapon. Alamajiris are there foot soldiers. Bastard,272,43,0.0,0.0,False,eng_Latn,0.9959949254989624,English,False
Ẹ fi ẹ̀rù bà á yín.,Yoruba,2,Hate,5763,Ẹ fi ẹ̀rù bà á yín.,19,6,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Ẹ̀yìn àtìpó tí ń bẹ láàyè 😭😂😂😂,Yoruba,1,Neutral,1642,Ẹ̀yìn àtìpó tí ń bẹ láàyè 😭😂😂😂,30,7,0.0,0.0,False,yor_Latn,1.0000057220458984,Yoruba,False
"Ọ bụrụ na ị na-akọghị mgbe ahụ, kedu uru ị na-akọ ugbu a? All unu ndị internet idiots lol... otú ahụ ka m hụrụ a post na a nwaanyị kọrọ a nwa okorobịa, na ọ rụrụ arụ ya azụ na 4th klas... Bitch kwụsị enweghị a 3rd echiche nke ihe.",Igbo,1,Neutral,1063,"Ọ bụrụ na ị na-akọghị mgbe ahụ, kedu uru ị na-akọ ugbu a? All unu ndị internet idiots lol... otú ahụ ka m hụrụ a post na a nwaanyị kọrọ a nwa okorobịa, na ọ rụrụ arụ ya azụ na 4th klas... Bitch kwụsị enweghị a 3rd echiche nke ihe.",230,50,0.0,0.0,False,ibo_Latn,1.000006079673767,Igbo,False
Must be a fool!sh politician to have really thought that.,English,1,Neutral,19,Must be a fool!sh politician to have really thought that.,57,10,0.0,0.0,False,eng_Latn,0.9999063014984131,English,False
Ha sịrị na anyị bụ ndị na-ere ahịa ọgwụ na ndị na-ere ọgwụ ọjọọ mana ihe na-atọ ọchị bụ na ọbụna ndị na-eri ọgwụ ọjọọ na-esonyere mwakpo ahụ ma na-apụnara ndị nzuzu ọgwụ ọjọọ 😅🤣,Igbo,1,Neutral,2037,Ha sịrị na anyị bụ ndị na-ere ahịa ọgwụ na ndị na-ere ọgwụ ọjọọ mana ihe na-atọ ọchị bụ na ọbụna ndị na-eri ọgwụ ọjọọ na-esonyere mwakpo ahụ ma na-apụnara ndị nzuzu ọgwụ ọjọọ 😅🤣,177,35,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"Thunder zai kore ka, kana ganin mu wawaye ne kamarka, ba ka biya N-power kudinsu ba kuma kana karya cewa kana ba da kudi mara amfani. Baro bansa, ole(baftisma). Hausa mace mara amfani, koma dakinka, ka gaza sosai 🤗🤗🤗🤗",Hausa,2,Hate,1647,"Thunder zai kore ka, kana ganin mu wawaye ne kamarka, ba ka biya N-power kudinsu ba kuma kana karya cewa kana ba da kudi mara amfani. Baro bansa, ole(baftisma). Hausa mace mara amfani, koma dakinka, ka gaza sosai 🤗🤗🤗🤗",217,39,0.0,0.0,False,hau_Latn,0.9995842576026917,Hausa,False
It has been known and proven that most Hausa people are dumb! You’re very dumb! Very very,English,2,Hate,20,It has been known and proven that most Hausa people are dumb! You’re very dumb! Very very,89,17,0.0,0.0,False,eng_Latn,0.9998980760574341,English,False
Did I beg u to follow me.. Y not block me with concrete.. Ewu hausa.. Fulani cow.. Better block ur life out from here,English,1,Neutral,21,Did I beg u to follow me.. Y not block me with concrete.. Ewu hausa.. Fulani cow.. Better block ur life out from here,117,24,0.0,0.0,False,eng_Latn,0.9200035929679871,English,False
LINK,English,0,Not Hate,22,,0,0,0.0,0.0,False,unknown,0.0,Other,True
"All Diz hoe nd bitches be acting like ""We Run The Town""",English,2,Hate,23,"All Diz hoe nd bitches be acting like ""We Run The Town""",55,12,0.0,0.0,False,eng_Latn,0.9735016822814941,English,False
"Ihere mee ndị ohu ndịda bụ́ ndị na-enye ndị iberibe a obi ike ịnọgide na-ewe ihe ubi n'ebe ha na-akọghị mkpụrụ. Oge eruola ka anyị hapụ ndị ahụ na-egbu egbu ma chee ndị iro anyị ihu. amaghị ihe ha, ịchọ ọdịmma onwe ha nanị na anyaukwu ha bụ ihe egwu maka ọdịmma nke ndịda.",Igbo,2,Hate,4431,"Ihere mee ndị ohu ndịda bụ́ ndị na-enye ndị iberibe a obi ike ịnọgide na-ewe ihe ubi n'ebe ha na-akọghị mkpụrụ. Oge eruola ka anyị hapụ ndị ahụ na-egbu egbu ma chee ndị iro anyị ihu. amaghị ihe ha, ịchọ ọdịmma onwe ha nanị na anyaukwu ha bụ ihe egwu maka ọdịmma nke ndịda.",272,54,0.0,0.0,False,ibo_Latn,1.0000090599060059,Igbo,False
"Ụmụ agbọghọ na obere akpa na azụ na-enwe anyaụfụ mgbe niile na ndị na nnukwu nnukwu! Ọtụtụ ụmụ agbọghọ na nnukwu nnukwu bụghị niile ooo ha enweghị uche ha na-eche mgbe niile na ha kwesịrị inweta ihe niile n'efu lol! ụmụ agbọghọ na-ebubiga ibu elu na ala nwere otu ihe mkpali quote, REAL MEN EAT MEAT NOT BONE",Igbo,2,Hate,4628,"Ụmụ agbọghọ na obere akpa na azụ na-enwe anyaụfụ mgbe niile na ndị na nnukwu nnukwu! Ọtụtụ ụmụ agbọghọ na nnukwu nnukwu bụghị niile ooo ha enweghị uche ha na-eche mgbe niile na ha kwesịrị inweta ihe niile n'efu lol! ụmụ agbọghọ na-ebubiga ibu elu na ala nwere otu ihe mkpali quote, REAL MEN EAT MEAT NOT BONE",308,58,0.017241379310344827,0.03571428571428571,False,ibo_Latn,1.0000100135803223,Igbo,False
Absolutely right; Arewa pastors went for excursion at the Aso Rock villa just to disgrace themselves.,English,2,Hate,24,Absolutely right; Arewa pastors went for excursion at the Aso Rock villa just to disgrace themselves.,101,16,0.0,0.0,False,eng_Latn,0.9971919059753418,English,False
Ina karkatar da masu sukar kamar ku har sai kun yi wa kanku ba'a.,Hausa,1,Neutral,80,Ina karkatar da masu sukar kamar ku har sai kun yi wa kanku ba'a.,65,14,0.0,0.0,False,hau_Latn,1.0000100135803223,Hausa,False
kò sí ẹ̀bi rẹ tí kò fi mọ́ ẹ̀kọ́ ilé.,Yoruba,1,Neutral,3101,kò sí ẹ̀bi rẹ tí kò fi mọ́ ẹ̀kọ́ ilé.,37,10,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Wadannan 'yan Hausa suna da mugunta da son kai, kuna ci gaba da wanke kwakwalwar al'ummarku yayin da kuke tura yaranku zuwa kasashen waje inda suke koyon abubuwa da yawa banda koyarwar ku ta Larabci.",Hausa,2,Hate,3630,"Wadannan 'yan Hausa suna da mugunta da son kai, kuna ci gaba da wanke kwakwalwar al'ummarku yayin da kuke tura yaranku zuwa kasashen waje inda suke koyon abubuwa da yawa banda koyarwar ku ta Larabci.",199,35,0.0,0.0,False,hau_Latn,1.0000070333480835,Hausa,False
"*Yarinya ga yarinya*: ""Kana da kyau!"" *Haba, na gode, haka ma kake da shi!"" *Gay ga saurayi*: ""Kana da kyau"". *Olushi! Allah ya hukunta ka!",Hausa,2,Hate,2885,"*Yarinya ga yarinya*: ""Kana da kyau!"" *Haba, na gode, haka ma kake da shi!"" *Gay ga saurayi*: ""Kana da kyau"". *Olushi! Allah ya hukunta ka!",139,25,0.0,0.0,False,hau_Latn,1.0000050067901611,Hausa,False
Gịnị mere na ị na-ekwu okwu elu mgbe Buhari họpụtara niile Muslim fulani fọrọ nke nta niile ọnọdụ na Nigeria Ewu!,Igbo,1,Neutral,696,Gịnị mere na ị na-ekwu okwu elu mgbe Buhari họpụtara niile Muslim fulani fọrọ nke nta niile ọnọdụ na Nigeria Ewu!,113,21,0.0,0.0,False,ibo_Latn,1.0000096559524536,Igbo,False
M nnọọ ekweta. dị nnọọ ka ụfọdụ mara mma na-ele anya pussy bụ nnọọ isi ... mma ịhụ &amp; apos; na-eche ma anụ ahụ 😆,Igbo,2,Hate,3480,M nnọọ ekweta. dị nnọọ ka ụfọdụ mara mma na-ele anya pussy bụ nnọọ isi ... mma ịhụ &amp; apos; na-eche ma anụ ahụ 😆,115,25,0.0,0.0,False,ibo_Latn,1.0000087022781372,Igbo,False
Ọ dịghị mfe Abi na naanị ndịda nweta Nigeria na ndị ugwu na- mumu ugbu a,Igbo,2,Hate,2797,Ọ dịghị mfe Abi na naanị ndịda nweta Nigeria na ndị ugwu na- mumu ugbu a,72,16,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"Idan Adamu yana ciyar da lokaci tare da Hauwa'u, ta ba su bi maciji magana.",Hausa,1,Neutral,2538,"Idan Adamu yana ciyar da lokaci tare da Hauwa'u, ta ba su bi maciji magana.",75,15,0.0,0.0,False,hau_Latn,1.0000100135803223,Hausa,False
No region is as tolerant as the North. You see Yorubas/Igbo living comfortably in every part of the North while the crimes of a few herdsmen affects every Northerner living in the southern Nigeria This has to stop. is LINK,English,0,Not Hate,25,No region is as tolerant as the North. You see Yorubas/Igbo living comfortably in every part of the North while the crimes of a few herdsmen affects every Northerner living in the southern Nigeria This has to stop. is,217,39,0.0,0.0,False,eng_Latn,0.9986640214920044,English,False
M bu ezigbote iti gosi m otú i si na-eme ememe na Biafran ọkọlọtọ na m ga-eti gị mkpu. ị chọrọ onye na-anọchite anya Naija na mba otu na-efe Biafran ọkọlọtọ. ị chọrọ enyemaka,Igbo,0,Not Hate,3897,M bu ezigbote iti gosi m otú i si na-eme ememe na Biafran ọkọlọtọ na m ga-eti gị mkpu. ị chọrọ onye na-anọchite anya Naija na mba otu na-efe Biafran ọkọlọtọ. ị chọrọ enyemaka,174,34,0.0,0.0,False,ibo_Latn,1.0000073909759521,Igbo,False
"kuma wasu idan u yi wani mataki kuma sowore kuma yi wani mataki abin da yake da mummunan abu a cikinsa lokacin da Sahara rp ya ce yele da sauransu, bari mu ci gaba da natsuwa girman kai kada mu biya lissafin. bari mu hada kai kamar Biafra da Arewa matasa yele ba mu matsala ooooh u kira shi agbaya haka bakin ciki.",Hausa,1,Neutral,3987,"kuma wasu idan u yi wani mataki kuma sowore kuma yi wani mataki abin da yake da mummunan abu a cikinsa lokacin da Sahara rp ya ce yele da sauransu, bari mu ci gaba da natsuwa girman kai kada mu biya lissafin. bari mu hada kai kamar Biafra da Arewa matasa yele ba mu matsala ooooh u kira shi agbaya haka bakin ciki.",314,63,0.0,0.03278688524590164,False,hau_Latn,0.999994158744812,Hausa,False
"Ọ̀nà tí mi ò fi nífẹ̀ẹ́ àwọn orin Yorùbá ehh, bó tilẹ̀ jẹ́ pé mi ò rí bí wọ́n ṣe ń sọ nǹkan",Yoruba,1,Neutral,2244,"Ọ̀nà tí mi ò fi nífẹ̀ẹ́ àwọn orin Yorùbá ehh, bó tilẹ̀ jẹ́ pé mi ò rí bí wọ́n ṣe ń sọ nǹkan",91,23,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"""Ìwọ kàn gbàgbé mi"" àmọ́ kò kọ́kọ́ rí i.",Yoruba,0,Not Hate,2808,"Ìwọ kàn gbàgbé mi"" àmọ́ kò kọ́kọ́ rí i.",39,9,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False
Just the one new follower today found welcome tracked by LINK,English,0,Not Hate,26,Just the one new follower today found welcome tracked by,56,10,0.0,0.0,False,eng_Latn,0.9983662962913513,English,False
mo ò mọ ohun tí ọkùnrin macaroni yẹn ń gbìyànjú láti ṣe nínú àwọn àròsọ tí kò wúlò tí ó fi sí ayélujára. láti fi ojú àwọn obìnrin ṣe ohun tó yẹ kó ṣe títí dé fífi ohun tó dára gbéjà ko oògùn olóró. ọmọkùnrin yẹn ò ní èrò inú. ó ń sọ̀rọ̀ burúkú nípa nàìjíríà ṣùgbọ́n ó kọ̀ láti dá ara rẹ̀ lẹ́bi.,Yoruba,1,Neutral,4621,mo ò mọ ohun tí ọkùnrin macaroni yẹn ń gbìyànjú láti ṣe nínú àwọn àròsọ tí kò wúlò tí ó fi sí ayélujára. láti fi ojú àwọn obìnrin ṣe ohun tó yẹ kó ṣe títí dé fífi ohun tó dára gbéjà ko oògùn olóró. ọmọkùnrin yẹn ò ní èrò inú. ó ń sọ̀rọ̀ burúkú nípa nàìjíríà ṣùgbọ́n ó kọ̀ láti dá ara rẹ̀ lẹ́bi.,294,64,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Wallahi if u equate lesbians &amp; homosexuals 2 animals lyk pig then u r not being fair 2 animals, even animals don't hv desire 4 the same sex!",English,2,Hate,27,"Wallahi if u equate lesbians &amp; homosexuals 2 animals lyk pig then u r not being fair 2 animals, even animals don't hv desire 4 the same sex!",144,28,0.0,0.0,False,eng_Latn,0.47866684198379517,English,False
All na wash. Religion that is known from the day Mohammed founded to religion of blood letting. Why do you classify this as religious war. We are in the twenty first century. No more deceit. It is purely Fulanis quest for conquest and must be resisted.,English,2,Hate,28,All na wash. Religion that is known from the day Mohammed founded to religion of blood letting. Why do you classify this as religious war. We are in the twenty first century. No more deceit. It is purely Fulanis quest for conquest and must be resisted.,252,46,0.0,0.0,False,eng_Latn,0.9986672401428223,English,False
"Àwọn ọmọ Nàìjíríà ń ṣiṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́",Yoruba,2,Hate,327,"Àwọn ọmọ Nàìjíríà ń ṣiṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́, àwọn ọmọ àwọ̀n ń ṣe iṣẹ́",441,101,0.0,0.9393939393939394,True,yor_Latn,1.0000100135803223,Yoruba,False
"Ị naghị eme mkpesa mgbe ndị ọzụzụ atụrụ na-egbu ndị aka ha dị ọcha, ma mgbe e gburu otu n'ime ha, ị na-eme mkpesa.",Igbo,1,Neutral,685,"Ị naghị eme mkpesa mgbe ndị ọzụzụ atụrụ na-egbu ndị aka ha dị ọcha, ma mgbe e gburu otu n'ime ha, ị na-eme mkpesa.",114,24,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
Black Americans are the worst LINK,English,1,Neutral,29,Black Americans are the worst,29,5,0.0,0.0,False,eng_Latn,0.9998793601989746,English,False
"Nyere m aka ịgwa nwunye m ka o nyefee ụmụ ya na ezinụlọ ya n'aka ndị Fulani na-azụ atụrụ ka e gbuo ha, mgbe nke ahụ gasịrị, m nwere ike iwere ya dị ka ihe dị mkpa.",Igbo,2,Hate,129,"Nyere m aka ịgwa nwunye m ka o nyefee ụmụ ya na ezinụlọ ya n'aka ndị Fulani na-azụ atụrụ ka e gbuo ha, mgbe nke ahụ gasịrị, m nwere ike iwere ya dị ka ihe dị mkpa.",163,37,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False
O sọ pé ó máa rọrùn fún PDP láti ṣe bíi,Yoruba,1,Neutral,3270,O sọ pé ó máa rọrùn fún PDP láti ṣe bíi,39,11,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Ngozi Okonjo Iweala maintained her native name despite her exposures &amp; achievements.. But you'll see one coconut head girl forming porch with tore pant answering mhiz this mhiz that, itz this itz that... Etibôlibó",English,1,Neutral,30,"Ngozi Okonjo Iweala maintained her native name despite her exposures &amp; achievements.. But you'll see one coconut head girl forming porch with tore pant answering mhiz this mhiz that, itz this itz that... Etibôlibó",217,34,0.0,0.0,False,eng_Latn,0.9739194512367249,English,False
sodebaba Second man arrested over rape of Indian child: Suspect detained in eastern state of Bihar in connecti... LINK,English,0,Not Hate,31,sodebaba Second man arrested over rape of Indian child: Suspect detained in eastern state of Bihar in connecti...,113,18,0.0,0.0,False,eng_Latn,0.9961265325546265,English,False
Ọ bụ ya mere o ji kwuo na ọ bụ ya bụ onye na-eme ihe ike.,Igbo,0,Not Hate,6156,Ọ bụ ya mere o ji kwuo na ọ bụ ya bụ onye na-eme ihe ike.,57,16,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
Wannan sh*t yana da matukar dacewa 😭😂😭💔 Wannan Buhari ne Hausa ne ya yi magana da shi Tunde Bakara ne ya yi magana da shi NNPC ne ya yi magana da shi Owerri ne ya yi magana da shi Najeriya ne ya yi magana da shi Biafra LINK,Hausa,1,Neutral,3148,Wannan sh*t yana da matukar dacewa 😭😂😭💔 Wannan Buhari ne Hausa ne ya yi magana da shi Tunde Bakara ne ya yi magana da shi NNPC ne ya yi magana da shi Owerri ne ya yi magana da shi Najeriya ne ya yi magana da shi Biafra,218,47,0.0,0.4444444444444444,True,hau_Latn,0.9999669790267944,Hausa,False
Akuna ma tata f d masu ƙiyayya,Hausa,0,Not Hate,4068,Akuna ma tata f d masu ƙiyayya,30,7,0.0,0.0,False,hau_Latn,0.9943970441818237,Hausa,False
"Ị bụ onye iberiibe, ọ dịghị ihe jikọrọ ya na ịbụ onye na-ekpo ọkụ ma ọ bụ onye mara mma.",Igbo,1,Neutral,2391,"Ị bụ onye iberiibe, ọ dịghị ihe jikọrọ ya na ịbụ onye na-ekpo ọkụ ma ọ bụ onye mara mma.",88,20,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
Home akọkọ duro ti n ṣaṣeyọri akoko rẹ ti n ṣaṣeyọri awọn Southerners jẹ awọn afiniṣeleri ko ti wọn celeb tabi eyikeyi eniyan ti o wa ni gbangba n ṣe iranlọwọ fun wa ti n ṣaṣeyọri ṣugbọn awọn celeb ati awọn eniyan ti o wa ni gbangba ko ni yi ihuwasi ♂️ nibẹ gbọdọ wa ni a farasin eto,Yoruba,2,Hate,1816,Home akọkọ duro ti n ṣaṣeyọri akoko rẹ ti n ṣaṣeyọri awọn Southerners jẹ awọn afiniṣeleri ko ti wọn celeb tabi eyikeyi eniyan ti o wa ni gbangba n ṣe iranlọwọ fun wa ti n ṣaṣeyọri ṣugbọn awọn celeb ati awọn eniyan ti o wa ni gbangba ko ni yi ihuwasi ♂️ nibẹ gbọdọ wa ni a farasin eto,283,59,0.0,0.19298245614035087,False,yor_Latn,1.0000098943710327,Yoruba,False
Yoruba boys ba su san abin da suka kira da sauri... za su yi maka kama ko da brigade na masu gadi suna zuwa a sirens,Hausa,1,Neutral,938,Yoruba boys ba su san abin da suka kira da sauri... za su yi maka kama ko da brigade na masu gadi suna zuwa a sirens,116,26,0.0,0.0,False,hau_Latn,0.999886155128479,Hausa,False
"Ị bụ onye nnọchianya kwesịrị ekwesị nke ndị anyị, na-eme ka ndị Fulani na-azụ atụrụ na-egbu ndị anyị.",Igbo,2,Hate,1579,"Ị bụ onye nnọchianya kwesịrị ekwesị nke ndị anyị, na-eme ka ndị Fulani na-azụ atụrụ na-egbu ndị anyị.",101,18,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
O jẹ aṣiwere fun ṣiṣe eyi si ara rẹ ... odeh,Yoruba,1,Neutral,4522,O jẹ aṣiwere fun ṣiṣe eyi si ara rẹ ... odeh,44,11,0.0,0.0,False,yor_Latn,1.0000097751617432,Yoruba,False
Who gave this niggur this matter to handle?,English,0,Not Hate,32,Who gave this niggur this matter to handle?,43,8,0.0,0.0,False,eng_Latn,0.9915534257888794,English,False
lols,English,0,Not Hate,33,lols,4,1,0.0,0.0,False,lvs_Latn,0.9998503923416138,Other,True
"su ne mafi yawan bankunan da ba su da amfani da mafi munin sabis na banki, ba za su iya tsayawa tare da wani bankin microfinance ko da ibolo ko balogun Fulani microfinance bank awon oloshi arindoti masafani",Hausa,1,Neutral,1569,"su ne mafi yawan bankunan da ba su da amfani da mafi munin sabis na banki, ba za su iya tsayawa tare da wani bankin microfinance ko da ibolo ko balogun Fulani microfinance bank awon oloshi arindoti masafani",206,38,0.0,0.0,False,hau_Latn,0.9999523162841797,Hausa,False
